DATETIME,UNIT_NAME,REGION,FUEL_TYPE
2025-07-12 10:50:00,馬祖珠山(註4),Islands,輕油(Diesel)
2025-07-12 10:50:00,德基#1,Central,水力(Hydro)
2025-07-12 10:50:00,德基#2,Central,水力(Hydro)
2025-07-12 10:50:00,德基#3,Central,水力(Hydro)
2025-07-12 10:50:00,青山#1,Central,水力(Hydro)
2025-07-12 10:50:00,青山#2,Central,水力(Hydro)
2025-07-12 10:50:00,青山#3,Central,水力(Hydro)
2025-07-12 10:50:00,青山#4,Central,水力(Hydro)
2025-07-12 10:50:00,谷關#1,Central,水力(Hydro)
2025-07-12 10:50:00,谷關#2,Central,水力(Hydro)
2025-07-12 10:50:00,谷關#3,Central,水力(Hydro)
2025-07-12 10:50:00,谷關#4,Central,水力(Hydro)
2025-07-12 10:50:00,天輪#1,Central,水力(Hydro)
2025-07-12 10:50:00,天輪#2,Central,水力(Hydro)
2025-07-12 10:50:00,天輪#3,Central,水力(Hydro)
2025-07-12 10:50:00,天輪#4,Central,水力(Hydro)
2025-07-12 10:50:00,天輪#5,Central,水力(Hydro)
2025-07-12 10:50:00,馬鞍#1,Central,水力(Hydro)
2025-07-12 10:50:00,馬鞍#2,Central,水力(Hydro)
2025-07-12 10:50:00,卓蘭#1,Central,水力(Hydro)
2025-07-12 10:50:00,卓蘭#2,Central,水力(Hydro)
2025-07-12 10:50:00,萬大#1,Central,水力(Hydro)
2025-07-12 10:50:00,萬大#2,Central,水力(Hydro)
2025-07-12 10:50:00,萬大#3,Central,水力(Hydro)
2025-07-12 10:50:00,萬大#4,Central,水力(Hydro)
2025-07-12 10:50:00,松林#1&amp;2,East,水力(Hydro)
2025-07-12 10:50:00,大觀一#1,Central,水力(Hydro)
2025-07-12 10:50:00,大觀一#2,Central,水力(Hydro)
2025-07-12 10:50:00,大觀一#3,Central,水力(Hydro)
2025-07-12 10:50:00,大觀一#4,Central,水力(Hydro)
2025-07-12 10:50:00,大觀一#5,Central,水力(Hydro)
2025-07-12 10:50:00,鉅工#1,Central,水力(Hydro)
2025-07-12 10:50:00,鉅工#2,Central,水力(Hydro)
2025-07-12 10:50:00,水里#1,Central,水力(Hydro)
2025-07-12 10:50:00,立霧#1&amp;#2,East,水力(Hydro)
2025-07-12 10:50:00,龍澗#1,East,水力(Hydro)
2025-07-12 10:50:00,龍澗#2,East,水力(Hydro)
2025-07-12 10:50:00,碧海,East,水力(Hydro)
2025-07-12 10:50:00,烏來&amp;桂山&amp;粗坑,North,水力(Hydro)
2025-07-12 10:50:00,北部小水力(註6),North,水力(Hydro)
2025-07-12 10:50:00,中部小水力(註6),Central,水力(Hydro)
2025-07-12 10:50:00,南部小水力(註6),South,水力(Hydro)
2025-07-12 10:50:00,東部小水力(註6),East,水力(Hydro)
2025-07-12 10:50:00,翡翠#1,North,水力(Hydro)
2025-07-12 10:50:00,石門#1,North,水力(Hydro)
2025-07-12 10:50:00,石門#2,North,水力(Hydro)
2025-07-12 10:50:00,曾文#1,South,水力(Hydro)
2025-07-12 10:50:00,義興#1,North,水力(Hydro)
2025-07-12 10:50:00,名間,Central,水力(Hydro)
2025-07-12 10:50:00,嘉南西口、烏山頭和八田,South,水力(Hydro)
2025-07-12 10:50:00,卑南,East,水力(Hydro)
2025-07-12 10:50:00,捷祥關山,East,水力(Hydro)
2025-07-12 10:50:00,觀園,North,風力(Wind)
2025-07-12 10:50:00,台中港,Central,風力(Wind)
2025-07-12 10:50:00,王功,Central,風力(Wind)
2025-07-12 10:50:00,彰工,Central,風力(Wind)
2025-07-12 10:50:00,雲麥,Central,風力(Wind)
2025-07-12 10:50:00,四湖,Central,風力(Wind)
2025-07-12 10:50:00,其它台電自有,Other,風力(Wind)
2025-07-12 10:50:00,苗栗大鵬,Central,風力(Wind)
2025-07-12 10:50:00,鹿威彰濱,Central,風力(Wind)
2025-07-12 10:50:00,觀威觀音&amp;桃威新屋,North,風力(Wind)
2025-07-12 10:50:00,中威大安,Central,風力(Wind)
2025-07-12 10:50:00,創維風,Central,風力(Wind)
2025-07-12 10:50:00,新源崙背,Central,風力(Wind)
2025-07-12 10:50:00,其它購電風力,Other,風力(Wind)
2025-07-12 10:50:00,離岸一期,Central,風力(Wind)
2025-07-12 10:50:00,海洋竹南,Central,風力(Wind)
2025-07-12 10:50:00,海能風,Central,風力(Wind)
2025-07-12 10:50:00,沃一風,Central,風力(Wind)
2025-07-12 10:50:00,沃二風,Central,風力(Wind)
2025-07-12 10:50:00,芳一風,Central,風力(Wind)
2025-07-12 10:50:00,芳二風,Central,風力(Wind)
2025-07-12 10:50:00,允湖(註10),Central,風力(Wind)
2025-07-12 10:50:00,允西(註10),Central,風力(Wind)
2025-07-12 10:50:00,中能風(註10),Central,風力(Wind)
2025-07-12 10:50:00,龍A風(註10),Central,風力(Wind)
2025-07-12 10:50:00,彰濱光,Central,太陽能(Solar)
2025-07-12 10:50:00,南鹽光,South,太陽能(Solar)
2025-07-12 10:50:00,其它台電自有,Other,太陽能(Solar)
2025-07-12 10:50:00,崙尾光,Central,太陽能(Solar)
2025-07-12 10:50:00,天衝光,South,太陽能(Solar)
2025-07-12 10:50:00,天篷光,South,太陽能(Solar)
2025-07-12 10:50:00,寶興光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,聯華光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,向陽光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,星崴光(註10),Central,太陽能(Solar)
2025-07-12 10:50:00,碩力光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,天英光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,志光光(註10),Central,太陽能(Solar)
2025-07-12 10:50:00,永堯光(註10),Central,太陽能(Solar)
2025-07-12 10:50:00,昱昶光(註10),Central,太陽能(Solar)
2025-07-12 10:50:00,星崙光(註10),Central,太陽能(Solar)
2025-07-12 10:50:00,新和光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,生利光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,廷和光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,星股光(註10),South,太陽能(Solar)
2025-07-12 10:50:00,其它購電太陽能,Other,太陽能(Solar)
2025-07-12 10:50:00,台電自有地熱,East,其它再生能源(Other Renewable Energy)
2025-07-12 10:50:00,購電地熱,East,其它再生能源(Other Renewable Energy)
2025-07-12 10:50:00,生質能(Biofuel),Other,其它再生能源(Other Renewable Energy)
2025-07-12 10:50:00,大觀二#1,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,大觀二#2,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,大觀二#3,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,大觀二#4,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#1,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#2,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#3,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#4,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#5,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,明潭#6,Central,儲能(Energy Storage System)
2025-07-12 10:50:00,電池(註16),Other,儲能(Energy Storage System)
2025-07-14 15:40:00,核三#2,South,核能(Nuclear)
2025-07-14 15:40:00,林口#1,North,燃煤(Coal)
2025-07-14 15:40:00,林口#2,North,燃煤(Coal)
2025-07-14 15:40:00,林口#3,North,燃煤(Coal)
2025-07-14 15:40:00,台中#1,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#2,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#3,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#4,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#5,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#6,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#7,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#8,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#9,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#10,Central,燃煤(Coal)
2025-07-14 15:40:00,興達#1(註15),South,燃煤(Coal)
2025-07-14 15:40:00,興達#2(註15),South,燃煤(Coal)
2025-07-14 15:40:00,興達#3(註12),South,燃煤(Coal)
2025-07-14 15:40:00,興達#4(註12),South,燃煤(Coal)
2025-07-14 15:40:00,大林#1,South,燃煤(Coal)
2025-07-14 15:40:00,大林#2,South,燃煤(Coal)
2025-07-14 15:40:00,汽電共生,Other,汽電共生(Co-Gen)
2025-07-14 15:40:00,和平#1,East,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,和平#2,East,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,麥寮#1,Central,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,麥寮#3,Central,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,大潭CC#1,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#2,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#3,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#4,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#5,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#6,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#7(註10),North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#8,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#9(註10),North,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#1,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#2,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#3,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#6,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄GT#9,Central,燃氣(LNG)
2025-07-14 15:40:00,台中CC#1(註10),Central,燃氣(LNG)
2025-07-14 15:40:00,興達新CC#1(註10),South,燃氣(LNG)
2025-07-14 15:40:00,興達新CC#2(註10),South,燃氣(LNG)
2025-07-14 15:40:00,興達CC#1,South,燃氣(LNG)
2025-07-14 15:40:00,興達CC#2,South,燃氣(LNG)
2025-07-14 15:40:00,興達CC#3,South,燃氣(LNG)
2025-07-14 15:40:00,興達CC#4,South,燃氣(LNG)
2025-07-14 15:40:00,興達CC#5,South,燃氣(LNG)
2025-07-14 15:40:00,南部CC#1,South,燃氣(LNG)
2025-07-14 15:40:00,南部CC#2,South,燃氣(LNG)
2025-07-14 15:40:00,南部CC#3,South,燃氣(LNG)
2025-07-14 15:40:00,南部CC#4,South,燃氣(LNG)
2025-07-14 15:40:00,大林#5,South,燃氣(LNG)
2025-07-14 15:40:00,大林#6,South,燃氣(LNG)
2025-07-14 15:40:00,海湖#1,North,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,海湖#2,North,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,新桃#1,North,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,國光#1,North,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,星彰#1,Central,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,星元#1,Central,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,嘉惠#1,South,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,嘉惠#2,South,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,豐德#1,Central,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,豐德#2,Central,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,豐德#3,Central,民營電廠-燃氣(IPP-LNG)
2025-07-14 15:40:00,協和#3,North,燃油(Oil)
2025-07-14 15:40:00,協和#4,North,燃油(Oil)
2025-07-14 15:40:00,澎湖尖山(註4),Islands,燃油(Oil)
2025-07-14 15:40:00,核二Gas1,North,輕油(Diesel)
2025-07-14 15:40:00,核二Gas2,North,輕油(Diesel)
2025-07-14 15:40:00,核三Gas1,South,輕油(Diesel)
2025-07-14 15:40:00,核三Gas2,South,輕油(Diesel)
2025-07-14 15:40:00,台中Gas1&amp;2,Central,輕油(Diesel)
2025-07-14 15:40:00,台中Gas3&amp;4,Central,輕油(Diesel)
2025-07-14 15:40:00,金門塔山(註4),Islands,輕油(Diesel)
2025-07-14 15:40:00,馬祖珠山(註4),Islands,輕油(Diesel)
2025-07-14 15:40:00,德基#1,Central,水力(Hydro)
2025-07-14 15:40:00,德基#2,Central,水力(Hydro)
2025-07-14 15:40:00,德基#3,Central,水力(Hydro)
2025-07-14 15:40:00,青山#1,Central,水力(Hydro)
2025-07-14 15:40:00,青山#2,Central,水力(Hydro)
2025-07-14 15:40:00,青山#3,Central,水力(Hydro)
2025-07-14 15:40:00,青山#4,Central,水力(Hydro)
2025-07-14 15:40:00,谷關#1,Central,水力(Hydro)
2025-07-14 15:40:00,谷關#2,Central,水力(Hydro)
2025-07-14 15:40:00,谷關#3,Central,水力(Hydro)
2025-07-14 15:40:00,谷關#4,Central,水力(Hydro)
2025-07-14 15:40:00,天輪#1,Central,水力(Hydro)
2025-07-14 15:40:00,天輪#2,Central,水力(Hydro)
2025-07-14 15:40:00,天輪#3,Central,水力(Hydro)
2025-07-14 15:40:00,天輪#4,Central,水力(Hydro)
2025-07-14 15:40:00,天輪#5,Central,水力(Hydro)
2025-07-14 15:40:00,馬鞍#1,Central,水力(Hydro)
2025-07-14 15:40:00,馬鞍#2,Central,水力(Hydro)
2025-07-14 15:40:00,卓蘭#1,Central,水力(Hydro)
2025-07-14 15:40:00,卓蘭#2,Central,水力(Hydro)
2025-07-14 15:40:00,萬大#1,Central,水力(Hydro)
2025-07-14 15:40:00,萬大#2,Central,水力(Hydro)
2025-07-14 15:40:00,萬大#3,Central,水力(Hydro)
2025-07-14 15:40:00,萬大#4,Central,水力(Hydro)
2025-07-14 15:40:00,松林#1&amp;2,East,水力(Hydro)
2025-07-14 15:40:00,大觀一#1,Central,水力(Hydro)
2025-07-14 15:40:00,大觀一#2,Central,水力(Hydro)
2025-07-14 15:40:00,大觀一#3,Central,水力(Hydro)
2025-07-14 15:40:00,大觀一#4,Central,水力(Hydro)
2025-07-14 15:40:00,大觀一#5,Central,水力(Hydro)
2025-07-14 15:40:00,鉅工#1,Central,水力(Hydro)
2025-07-14 15:40:00,鉅工#2,Central,水力(Hydro)
2025-07-14 15:40:00,水里#1,Central,水力(Hydro)
2025-07-14 15:40:00,立霧#1&amp;#2,East,水力(Hydro)
2025-07-14 15:40:00,龍澗#1,East,水力(Hydro)
2025-07-14 15:40:00,龍澗#2,East,水力(Hydro)
2025-07-14 15:40:00,碧海,East,水力(Hydro)
2025-07-14 15:40:00,烏來&amp;桂山&amp;粗坑,North,水力(Hydro)
2025-07-14 15:40:00,北部小水力(註6),North,水力(Hydro)
2025-07-14 15:40:00,中部小水力(註6),Central,水力(Hydro)
2025-07-14 15:40:00,南部小水力(註6),South,水力(Hydro)
2025-07-14 15:40:00,東部小水力(註6),East,水力(Hydro)
2025-07-14 15:40:00,翡翠#1,North,水力(Hydro)
2025-07-14 15:40:00,石門#1,North,水力(Hydro)
2025-07-14 15:40:00,石門#2,North,水力(Hydro)
2025-07-14 15:40:00,曾文#1,South,水力(Hydro)
2025-07-14 15:40:00,義興#1,North,水力(Hydro)
2025-07-14 15:40:00,名間,Central,水力(Hydro)
2025-07-14 15:40:00,嘉南西口、烏山頭和八田,South,水力(Hydro)
2025-07-14 15:40:00,卑南,East,水力(Hydro)
2025-07-14 15:40:00,捷祥關山,East,水力(Hydro)
2025-07-14 15:40:00,觀園,North,風力(Wind)
2025-07-14 15:40:00,台中港,Central,風力(Wind)
2025-07-14 15:40:00,王功,Central,風力(Wind)
2025-07-14 15:40:00,彰工,Central,風力(Wind)
2025-07-14 15:40:00,雲麥,Central,風力(Wind)
2025-07-14 15:40:00,四湖,Central,風力(Wind)
2025-07-14 15:40:00,其它台電自有,Other,風力(Wind)
2025-07-14 15:40:00,苗栗大鵬,Central,風力(Wind)
2025-07-14 15:40:00,鹿威彰濱,Central,風力(Wind)
2025-07-14 15:40:00,觀威觀音&amp;桃威新屋,North,風力(Wind)
2025-07-14 15:40:00,中威大安,Central,風力(Wind)
2025-07-14 15:40:00,創維風,Central,風力(Wind)
2025-07-14 15:40:00,新源崙背,Central,風力(Wind)
2025-07-14 15:40:00,其它購電風力,Other,風力(Wind)
2025-07-14 15:40:00,離岸一期,Central,風力(Wind)
2025-07-14 15:40:00,海洋竹南,Central,風力(Wind)
2025-07-14 15:40:00,海能風,Central,風力(Wind)
2025-07-14 15:40:00,沃一風,Central,風力(Wind)
2025-07-14 15:40:00,沃二風,Central,風力(Wind)
2025-07-14 15:40:00,芳一風,Central,風力(Wind)
2025-07-14 15:40:00,芳二風,Central,風力(Wind)
2025-07-14 15:40:00,允湖(註10),Central,風力(Wind)
2025-07-14 15:40:00,允西(註10),Central,風力(Wind)
2025-07-14 15:40:00,中能風(註10),Central,風力(Wind)
2025-07-14 15:40:00,龍A風(註10),Central,風力(Wind)
2025-07-14 15:40:00,彰濱光,Central,太陽能(Solar)
2025-07-14 15:40:00,南鹽光,South,太陽能(Solar)
2025-07-14 15:40:00,其它台電自有,Other,太陽能(Solar)
2025-07-14 15:40:00,崙尾光,Central,太陽能(Solar)
2025-07-14 15:40:00,天衝光,South,太陽能(Solar)
2025-07-14 15:40:00,天篷光,South,太陽能(Solar)
2025-07-14 15:40:00,寶興光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,聯華光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,向陽光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,星崴光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,碩力光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,天英光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,志光光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,永堯光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,昱昶光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,星崙光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,新和光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,生利光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,廷和光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,星股光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,其它購電太陽能,Other,太陽能(Solar)
2025-07-14 15:40:00,台電自有地熱,East,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,購電地熱,East,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,生質能(Biofuel),Other,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,大觀二#1,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#2,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#3,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#4,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#1,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#2,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#3,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#4,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#5,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#6,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,電池(註16),Other,儲能(Energy Storage System)
2025-07-14 15:40:00,核三#2,South,核能(Nuclear)
2025-07-14 15:40:00,林口#1,North,燃煤(Coal)
2025-07-14 15:40:00,林口#2,North,燃煤(Coal)
2025-07-14 15:40:00,林口#3,North,燃煤(Coal)
2025-07-14 15:40:00,台中#1,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#2,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#3,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#4,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#5,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#6,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#7,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#8,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#9,Central,燃煤(Coal)
2025-07-14 15:40:00,台中#10,Central,燃煤(Coal)
2025-07-14 15:40:00,興達#1(註15),South,燃煤(Coal)
2025-07-14 15:40:00,興達#2(註15),South,燃煤(Coal)
2025-07-14 15:40:00,興達#3(註12),South,燃煤(Coal)
2025-07-14 15:40:00,興達#4(註12),South,燃煤(Coal)
2025-07-14 15:40:00,大林#1,South,燃煤(Coal)
2025-07-14 15:40:00,大林#2,South,燃煤(Coal)
2025-07-14 15:40:00,汽電共生,Other,汽電共生(Co-Gen)
2025-07-14 15:40:00,和平#1,East,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,和平#2,East,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,麥寮#1,Central,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,麥寮#3,Central,民營電廠-燃煤(IPP-Coal)
2025-07-14 15:40:00,大潭CC#1,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#2,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#3,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#4,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#5,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#6,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#7(註10),North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#8,North,燃氣(LNG)
2025-07-14 15:40:00,大潭CC#9(註10),North,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#1,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#2,Central,燃氣(LNG)
2025-07-14 15:40:00,通霄CC#3,Central,燃氣(LNG)
